Job ID	Agency	Posting Type	Full-Time/Part-Time indicator	Career Level	Salary Range From	Salary Range To	Salary Frequency	Posting Date
631227	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	92283.0	124080.0	Annual	07/11/2024
629083	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	62470.0	80008.0	Annual	07/09/2024
642549	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	75000.0	95481.0	Annual	07/17/2024
598942	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	85210.0	129168.0	Annual	08/24/2023
631391	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	59116.0	67983.0	Annual	03/26/2024
632501	FIRE DEPARTMENT	External	Full-Time	Experienced (non-manager)	103026.0	133630.0	Annual	07/29/2024
631954	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Entry-Level	56181.0	64608.0	Annual	04/10/2024
604977	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Entry-Level	56313.0	64760.0	Annual	09/21/2023
631306	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	04/02/2024
639316	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	88026.0	101230.0	Annual	06/25/2024
621153	POLICE DEPARTMENT	Internal	Full-Time	Experienced (non-manager)	80365.0	104909.0	Annual	03/25/2024
586358	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	60554.0	90861.0	Annual	05/16/2023
620650	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Entry-Level	47383.0	84687.0	Annual	01/22/2024
644221	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	84519.0	92141.0	Annual	08/06/2024
626597	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	04/30/2024
644576	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	92446.0	92446.0	Annual	08/01/2024
570748	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	37.28	43.4	Hourly	01/30/2023
594452	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	44838.0	51564.0	Annual	07/26/2023
590901	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	59116.0	91768.0	Annual	06/28/2023
577826	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	56041.0	75318.0	Annual	03/24/2023
619969	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	73213.0	84195.0	Annual	12/13/2023
622684	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	64922.0	173486.0	Annual	02/01/2024
595024	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	08/13/2023
573663	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	74650.0	109409.0	Annual	02/13/2023
638965	CONSUMER AND WORKER PROTECTION	External	Full-Time	Experienced (non-manager)	80387.0	92446.0	Annual	06/21/2024
642680	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	39147.0	44236.0	Annual	07/17/2024
645964	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	60889.0	70022.0	Annual	08/09/2024
645519	BRONX DISTRICT ATTORNEY	External	Full-Time	Entry-Level	42092.0	42092.0	Annual	08/07/2024
629110	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Manager	70940.0	189574.0	Annual	03/07/2024
629110	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Manager	70940.0	189574.0	Annual	03/07/2024
636155	CONSUMER AND WORKER PROTECTION	Internal	Full-Time	Experienced (non-manager)	89613.0	103055.0	Annual	05/16/2024
631841	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	04/19/2024
634079	ADMIN TRIALS AND HEARINGS	External	Full-Time	Experienced (non-manager)	100000.0	110000.0	Annual	04/22/2024
588714	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	58682.0	159671.0	Annual	06/04/2023
604960	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	09/22/2023
626065	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	43728.0	68645.0	Annual	02/13/2024
637352	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	05/30/2024
519102	DEPARTMENT OF CORRECTION	Internal	Full-Time	Manager	150000.0	175000.0	Annual	02/04/2022
632994	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	74041.0	107227.0	Annual	04/29/2024
631273	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	68962.0	68962.0	Annual	04/29/2024
637491	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	06/17/2024
638465	TAXI & LIMOUSINE COMMISSION	Internal	Full-Time	Executive	170000.0	185000.0	Annual	06/14/2024
631620	DEPT OF CITYWIDE ADMIN SVCS	Internal	Full-Time	Entry-Level	35252.0	40338.0	Annual	05/07/2024
623710	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	61237.0	82302.0	Annual	03/18/2024
642573	OFFICE OF EMERGENCY MANAGEMENT	External	Full-Time	Experienced (non-manager)	68428.0	68428.0	Annual	07/19/2024
604584	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	81571.0	119554.0	Annual	10/06/2023
636724	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	103497.0	148895.0	Annual	06/10/2024
615367	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	64922.0	173486.0	Annual	11/27/2023
594452	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	44838.0	51564.0	Annual	07/26/2023
642165	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	60889.0	75903.0	Annual	07/15/2024
572240	DEPARTMENT OF CORRECTION	Internal	Full-Time	Experienced (non-manager)	36627.0	41388.0	Annual	02/01/2023
632233	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	100000.0	145000.0	Annual	04/09/2024
540078	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	81951.0	94244.0	Annual	07/13/2022
634986	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	78721.0	209971.0	Annual	05/10/2024
643173	OFFICE OF MANAGEMENT & BUDGET	Internal	Full-Time	Manager	95208.0	157085.0	Annual	07/23/2024
608470	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	53057.0	61015.0	Annual	09/28/2023
638553	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	125000.0	140000.0	Annual	07/25/2024
636821	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	05/23/2024
580340	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	61469.0	87863.0	Annual	04/23/2023
635226	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Part-Time	Experienced (non-manager)	45.56	45.56	Hourly	05/10/2024
631954	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Entry-Level	56181.0	64608.0	Annual	04/10/2024
626637	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	88000.0	175000.0	Annual	02/09/2024
637879	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	100743.0	115854.0	Annual	06/07/2024
637196	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	66075.0	80000.0	Annual	05/30/2024
645519	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Entry-Level	42092.0	42092.0	Annual	08/07/2024
592240	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	85147.0	85147.0	Annual	07/07/2023
640882	NYC EMPLOYEES RETIREMENT SYS	Internal	Full-Time	Experienced (non-manager)	86101.0	98907.0	Annual	07/11/2024
578232	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	67757.0	98128.0	Annual	03/19/2023
526173	DEPARTMENT OF CORRECTION	Internal	Full-Time	Experienced (non-manager)	83158.0	95632.0	Annual	03/23/2022
632351	DEPT OF PARKS & RECREATION	External	Full-Time	Entry-Level	45523.0	52351.0	Annual	05/17/2024
643862	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	60.33	60.33	Hourly	08/02/2024
582395	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Student	15.5	19.9	Hourly	04/12/2023
637174	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	77158.0	88732.0	Annual	05/25/2024
641911	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	49961.0	49961.0	Annual	07/15/2024
625129	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	66075.0	74665.0	Annual	06/08/2024
639116	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	75000.0	110749.0	Annual	06/24/2024
527829	NYC HOUSING AUTHORITY	Internal	Full-Time	Entry-Level	33558.0	54820.0	Annual	04/13/2022
642688	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	103497.0	126181.0	Annual	07/29/2024
637862	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	100743.0	115854.0	Annual	06/07/2024
624908	OFFICE OF THE COMPTROLLER	External	Full-Time	Experienced (non-manager)	65709.0	75565.0	Annual	01/26/2024
627957	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	46318.0	77633.0	Annual	05/17/2024
592100	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	92301.0	121296.0	Annual	07/14/2023
638112	DISTRICT ATTORNEY-MANHATTAN	External	Full-Time	Experienced (non-manager)	54878.0	61402.0	Annual	06/12/2024
605158	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	88026.0	122295.0	Annual	09/18/2023
631829	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	58682.0	134570.0	Annual	04/04/2024
634027	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	73213.0	107616.0	Annual	04/19/2024
623028	DEPT OF YOUTH & COMM DEV SRVS	Internal	Part-Time	Student	17.51	22.64	Hourly	01/12/2024
622528	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Entry-Level	45329.0	52128.0	Annual	02/14/2024
552763	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	74650.0	109409.0	Annual	09/29/2022
561616	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	80557.0	111917.0	Annual	11/25/2022
634805	DEPARTMENT OF PROBATION	External	Full-Time	Experienced (non-manager)	87003.0	128440.0	Annual	04/30/2024
600560	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	08/23/2023
634311	DEPT. OF HOMELESS SERVICES	Internal	Full-Time	Manager	64142.0	176512.0	Annual	05/20/2024
568594	OFFICE OF LABOR RELATIONS	Internal	Full-Time	Executive	80931.0	208826.0	Annual	01/11/2023
641923	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Entry-Level	41887.0	48170.0	Annual	07/12/2024
630945	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	74041.0	85147.0	Annual	03/21/2024
629380	BRONX DISTRICT ATTORNEY	External	Full-Time	Manager	185500.0	199000.0	Annual	03/08/2024
527815	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	29.98	31.16	Hourly	04/13/2022
637072	FINANCIAL INFO SVCS AGENCY	External	Part-Time	Experienced (non-manager)	35.1078	41.25	Hourly	05/24/2024
607456	DEPT OF CITYWIDE ADMIN SVCS	External	Full-Time	Manager	120000.0	120000.0	Annual	04/30/2024
590437	DEPT. OF HOMELESS SERVICES	External	Full-Time	Entry-Level	57.92	57.92	Hourly	06/16/2023
636618	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	63952.0	81750.0	Annual	05/21/2024
636675	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Part-Time	Experienced (non-manager)	23.39	26.9	Hourly	05/23/2024
629711	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	103026.0	130000.0	Annual	04/10/2024
576549	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Entry-Level	40017.0	62820.0	Annual	03/01/2023
619896	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	59116.0	91768.0	Annual	12/22/2023
623571	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	77201.0	88000.0	Annual	01/26/2024
639742	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Entry-Level	85000.0	100000.0	Annual	07/01/2024
623630	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	56677.0	65179.0	Annual	01/17/2024
527781	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	53.58	53.58	Hourly	04/08/2022
608132	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	58682.0	128750.0	Annual	10/04/2023
627329	OFFICE OF THE COMPTROLLER	External	Full-Time	Manager	110000.0	120000.0	Annual	02/16/2024
634338	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	41887.0	54531.0	Annual	04/29/2024
552416	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	41483.0	66236.0	Annual	09/30/2022
636524	ADMIN FOR CHILDREN'S SVCS	Internal	Full-Time	Experienced (non-manager)	103026.0	133630.0	Annual	07/18/2024
580707	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	70611.0	105138.0	Annual	04/08/2023
638437	DEPARTMENT OF SANITATION	External	Full-Time	Experienced (non-manager)	555.84	555.84	Daily	06/14/2024
634139	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	92301.0	106146.0	Annual	04/29/2024
643362	OFF OF PAYROLL ADMINISTRATION	External	Full-Time	Experienced (non-manager)	43728.0	68645.0	Annual	07/23/2024
552760	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	51413.0	62260.0	Annual	10/14/2022
617801	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	72038.0	192152.0	Annual	01/22/2024
568631	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	84468.0	111003.0	Annual	01/18/2023
630903	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	57976.0	66672.0	Annual	03/18/2024
564375	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	57078.0	85646.0	Annual	12/12/2022
556566	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Executive	80931.0	208826.0	Annual	10/25/2022
540477	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	80440.0	167610.0	Annual	07/14/2022
630565	ADMIN TRIALS AND HEARINGS	Internal	Full-Time	Entry-Level	59116.0	62215.0	Annual	03/14/2024
585795	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	75000.0	130000.0	Annual	05/16/2023
636117	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	66430.0	76394.0	Annual	05/14/2024
567015	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	73029.0	83983.0	Annual	02/28/2023
645004	NYC HOUSING AUTHORITY	Internal	Full-Time	Entry-Level	36006.0	50569.0	Annual	08/08/2024
617809	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Manager	80000.0	80000.0	Annual	11/28/2023
644071	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Manager	91090.0	186763.0	Annual	08/01/2024
581749	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	63962.0	89003.0	Annual	04/10/2023
640923	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	38966.0	49189.0	Annual	07/15/2024
620277	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Entry-Level	56181.0	64608.0	Annual	12/28/2023
608327	OFFICE OF RACIAL EQUITY	External	Full-Time	Manager	58700.0	85000.0	Annual	10/17/2023
592308	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	67.72	67.72	Hourly	07/14/2023
646052	DEPARTMENT OF BUILDINGS	External	Full-Time	Experienced (non-manager)	67149.0	90041.0	Annual	08/09/2024
626141	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	04/01/2024
634824	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	61237.0	82302.0	Annual	06/13/2024
622972	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	39763.0	45728.0	Annual	01/22/2024
633373	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	60617.0	69709.0	Annual	04/16/2024
638724	OFFICE OF MANAGEMENT & BUDGET	External	Full-Time	Entry-Level	58851.0	58851.0	Annual	06/20/2024
526598	ADMIN FOR CHILDREN'S SVCS	Internal	Full-Time	Manager	58700.0	102226.0	Annual	06/30/2022
618020	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	72038.0	192152.0	Annual	01/02/2024
633641	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	81571.0	119554.0	Annual	04/28/2024
632909	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	69090.0	105477.0	Annual	04/10/2024
622623	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	01/16/2024
631885	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	59116.0	91768.0	Annual	04/11/2024
639611	OFFICE OF THE COMPTROLLER	External	Full-Time	Experienced (non-manager)	179200.0	196000.0	Annual	06/28/2024
619850	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	88026.0	108150.0	Annual	12/19/2023
643669	OFFICE OF THE COMPTROLLER	External	Full-Time	Manager	180000.0	200000.0	Annual	07/24/2024
590835	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	59116.0	77250.0	Annual	07/01/2023
634812	DEPARTMENT OF CITY PLANNING	External	Full-Time	Experienced (non-manager)	71255.0	81943.0	Annual	05/14/2024
591400	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	37.28	43.4	Hourly	08/24/2023
636488	CAMPAIGN FINANCE BOARD	External	Full-Time	Executive	180000.0	190000.0	Annual	05/17/2024
609325	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	56677.0	65179.0	Annual	10/03/2023
631186	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	59116.0	67983.0	Annual	03/21/2024
624924	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	70087.0	70087.0	Annual	02/02/2024
644056	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	54.33	54.33	Hourly	08/08/2024
644962	DISTRICT ATTORNEY-MANHATTAN	External	Full-Time	Experienced (non-manager)	55150.0	58508.0	Annual	08/02/2024
631008	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	101230.0	122295.0	Annual	04/29/2024
623458	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	36505.0	50702.0	Annual	01/19/2024
637506	OFFICE OF THE COMPTROLLER	External	Full-Time	Manager	100000.0	120000.0	Annual	06/03/2024
637017	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	45329.0	52128.0	Annual	05/30/2024
527780	NYC HOUSING AUTHORITY	External	Full-Time	Entry-Level	31836.0	46278.0	Annual	04/08/2022
642697	DEPARTMENT OF BUILDINGS	Internal	Full-Time	Experienced (non-manager)	63892.0	73476.0	Annual	07/17/2024
633009	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	74041.0	107227.0	Annual	04/29/2024
644264	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	74041.0	85147.0	Annual	08/01/2024
580604	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	92194.0	119610.0	Annual	04/08/2023
640697	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	51816.0	59588.0	Annual	07/31/2024
636623	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	05/21/2024
631836	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	81638.0	110160.0	Annual	04/01/2024
639384	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	58682.0	118820.0	Annual	07/01/2024
545813	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	57078.0	85646.0	Annual	08/22/2022
629833	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	97187.0	220000.0	Annual	03/20/2024
605529	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	61206.0	84805.0	Annual	09/26/2023
636104	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	38966.0	45015.0	Annual	05/14/2024
596555	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	56677.0	65179.0	Annual	08/03/2023
638131	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	06/12/2024
639775	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	77158.0	88732.0	Annual	07/01/2024
604731	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Entry-Level	39763.0	45728.0	Annual	09/13/2023
640122	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	77158.0	114887.0	Annual	07/30/2024
639869	DISTRICT ATTORNEY KINGS COUNTY	Internal	Full-Time	Experienced (non-manager)	68120.0	97377.0	Annual	07/19/2024
582551	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Student	15.0	17.5	Hourly	04/12/2023
626507	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Executive	225000.0	246000.0	Annual	02/09/2024
631859	TAXI & LIMOUSINE COMMISSION	External	Full-Time	Experienced (non-manager)	59116.0	90000.0	Annual	03/27/2024
628436	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	22.9267	38.1549	Hourly	03/15/2024
642388	TECHNOLOGY & INNOVATION	Internal	Full-Time	Experienced (non-manager)	60889.0	64000.0	Annual	08/06/2024
636994	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Manager	105000.0	115000.0	Annual	05/24/2024
634018	CAMPAIGN FINANCE BOARD	Internal	Part-Time	Student	16.0	17.39	Hourly	04/22/2024
639474	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	59301.0	68196.0	Annual	06/26/2024
637214	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	71726.0	93587.0	Annual	06/10/2024
639109	OFFICE OF THE COMPTROLLER	Internal	Full-Time	Experienced (non-manager)	65000.0	75000.0	Annual	06/22/2024
629287	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Entry-Level	56313.0	64760.0	Annual	03/15/2024
606157	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	84451.0	90363.0	Annual	09/19/2023
624228	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	70611.0	105138.0	Annual	01/25/2024
631717	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	76872.0	76872.0	Annual	05/07/2024
594432	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	66430.0	76394.0	Annual	07/31/2023
638592	BRONX DISTRICT ATTORNEY	External	Full-Time	Experienced (non-manager)	72000.0	72000.0	Annual	06/17/2024
644623	LAW DEPARTMENT	External	Full-Time	Experienced (non-manager)	87550.0	175100.0	Annual	07/31/2024
638222	DEPARTMENT OF CITY PLANNING	External	Full-Time	Experienced (non-manager)	61354.0	85000.0	Annual	06/12/2024
635806	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	100743.0	115854.0	Annual	05/10/2024
638719	OFFICE OF MANAGEMENT & BUDGET	External	Full-Time	Entry-Level	95208.0	103776.0	Annual	06/20/2024
599667	DEPARTMENT OF CORRECTION	Internal	Full-Time	Experienced (non-manager)	195000.0	225000.0	Annual	08/21/2023
594995	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	44838.0	65583.0	Annual	08/13/2023
551793	DEPT OF HEALTH/MENTAL HYGIENE	External	Part-Time	Experienced (non-manager)	79.23	84.86	Hourly	07/30/2024
615111	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	41248.0	47435.0	Annual	11/06/2023
620362	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	74041.0	85147.0	Annual	01/02/2024
643075	DISTRICT ATTORNEY-MANHATTAN	External	Full-Time	Entry-Level	50470.0	50470.0	Annual	07/23/2024
636689	DISTRICT ATTORNEY-MANHATTAN	Internal	Full-Time	Entry-Level	61804.0	61804.0	Annual	05/21/2024
561606	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	67757.0	98128.0	Annual	11/25/2022
631859	TAXI & LIMOUSINE COMMISSION	Internal	Full-Time	Experienced (non-manager)	59116.0	90000.0	Annual	03/27/2024
640745	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	92446.0	92446.0	Annual	07/10/2024
615101	CAMPAIGN FINANCE BOARD	Internal	Full-Time	Experienced (non-manager)	72000.0	72000.0	Annual	11/06/2023
545813	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	57078.0	85646.0	Annual	08/22/2022
638435	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Manager	58682.0	127720.0	Annual	06/21/2024
599506	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	71726.0	71726.0	Annual	08/24/2023
541734	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Manager	64922.0	173486.0	Annual	07/27/2022
